-84.86931694733201, 0.10987927768580374
-83.46716322452517, 0.11534174054341872
-81.91200276636175, 0.12283197106336623
-77.53539810822471, 0.13251423727672496
-71.11737758696137, 0.14189097964092381
-64.85113974717166, 0.14861617648408887
-57.639626296349576, 0.15362892194514405
-51.680625981155686, 0.15692236132234544
-40.386586817551716, 0.16148000354975628
-29.40253929977996, 0.1640093884932815
-18.732767616430465, 0.16669373865837578
-10.257112518093095, 0.16749990054562205
10.62218658865362, 0.16740907574751443
18.786932000746674, 0.16665481374490107
29.937450846586273, 0.16435040990504404
40.61762698793996, 0.16173264827117695
48.159022960190725, 0.158637260812221
54.12934577380099, 0.15616075499643495
60.41700455654052, 0.15196983931232655
65.92004480037207, 0.1476205310557771
71.42675720585214, 0.14139988922312363
75.36086638533828, 0.13657785135701672
80.08816248091244, 0.12754776105244153
84.67530440689995, 0.10994023556916976
